loss,status,keep_last_percent,navg,n_estimators,max_depth,max_features,min_samples_split,min_samples_leaf
0.27635,ok,80.0,240.0,250.0,,sqrt,32.0,7.0
0.28350000000000003,ok,100.0,180.0,350.0,,sqrt,26.0,2.0
0.27405,ok,90.0,320.0,200.0,,sqrt,34.0,5.0
0.27655,ok,95.0,300.0,250.0,,sqrt,18.0,4.0
0.27625,ok,85.0,220.0,200.0,,sqrt,48.0,5.0
0.27099999999999996,ok,90.0,400.0,250.0,,sqrt,28.0,3.0
0.27505,ok,75.0,340.0,150.0,,sqrt,30.0,1.0
0.28275,ok,85.0,280.0,300.0,10.0,auto,42.0,2.0
0.2808,ok,70.0,260.0,150.0,15.0,sqrt,38.0,4.0
0.2763,ok,75.0,160.0,200.0,,log2,24.0,6.0
1000000.0,ok,100.0,220.0,300.0,30.0,,32.0,1.0
0.27785,ok,95.0,300.0,200.0,20.0,log2,22.0,7.0
0.2716,ok,100.0,240.0,150.0,10.0,sqrt,20.0,3.0
0.2803,ok,70.0,200.0,250.0,,log2,12.0,5.0
0.274,ok,80.0,240.0,200.0,15.0,auto,16.0,2.0
0.28135,ok,60.0,140.0,150.0,30.0,log2,28.0,6.0
1000000.0,ok,90.0,380.0,100.0,,,26.0,7.0
0.2716,ok,95.0,160.0,250.0,20.0,sqrt,10.0,8.0
0.26644999999999996,ok,85.0,280.0,350.0,10.0,log2,14.0,4.0
0.28895000000000004,ok,80.0,200.0,200.0,25.0,log2,34.0,4.0
0.2604,ok,65.0,120.0,300.0,15.0,sqrt,6.0,3.0
0.2761,ok,90.0,80.0,150.0,25.0,auto,16.0,6.0
1000000.0,ok,5.0,320.0,100.0,,log2,18.0,5.0
1000000.0,ok,95.0,180.0,150.0,25.0,,30.0,2.0
0.27565,ok,85.0,340.0,350.0,10.0,log2,20.0,4.0
0.26575,ok,65.0,360.0,400.0,15.0,log2,8.0,3.0
0.2684,ok,75.0,380.0,400.0,10.0,sqrt,14.0,1.0
0.27325,ok,60.0,60.0,350.0,15.0,log2,6.0,1.0
0.26594999999999996,ok,70.0,100.0,450.0,10.0,auto,2.0,2.0
0.27494999999999997,ok,55.0,260.0,350.0,15.0,log2,4.0,3.0
0.26605,ok,65.0,360.0,500.0,15.0,sqrt,8.0,2.0
1000000.0,ok,65.0,120.0,450.0,15.0,,10.0,19.0
0.27204999999999996,ok,75.0,40.0,400.0,15.0,log2,2.0,3.0
1000000.0,ok,60.0,120.0,400.0,15.0,sqrt,6.0,1.0
0.2742,ok,65.0,20.0,500.0,15.0,log2,8.0,18.0
0.2788,ok,50.0,400.0,300.0,15.0,auto,12.0,12.0
0.27299999999999996,ok,70.0,140.0,450.0,15.0,log2,4.0,3.0
0.26890000000000003,ok,80.0,100.0,450.0,15.0,sqrt,2.0,1.0
1000000.0,ok,55.0,60.0,400.0,15.0,,10.0,10.0
0.27244999999999997,ok,70.0,360.0,300.0,15.0,log2,8.0,2.0
0.274,ok,50.0,180.0,350.0,15.0,sqrt,4.0,6.0
0.27715,ok,65.0,80.0,500.0,15.0,log2,6.0,9.0
0.27715,ok,55.0,160.0,300.0,15.0,log2,10.0,4.0
1000000.0,ok,45.0,0.0,400.0,30.0,auto,14.0,5.0
0.2834,ok,75.0,40.0,350.0,20.0,sqrt,16.0,3.0
0.27294999999999997,ok,60.0,20.0,450.0,15.0,log2,12.0,1.0
1000000.0,ok,80.0,100.0,400.0,15.0,,6.0,7.0
0.26249999999999996,ok,75.0,300.0,350.0,30.0,sqrt,4.0,2.0
0.2752,ok,85.0,120.0,300.0,15.0,log2,8.0,7.0
0.27405,ok,65.0,140.0,250.0,20.0,0.5,18.0,8.0
0.27625,ok,100.0,340.0,450.0,15.0,auto,44.0,4.0
0.2717,ok,75.0,280.0,300.0,30.0,sqrt,4.0,2.0
0.27490000000000003,ok,70.0,300.0,350.0,30.0,sqrt,2.0,5.0
0.27675,ok,95.0,240.0,300.0,30.0,sqrt,22.0,1.0
0.2662,ok,90.0,300.0,350.0,30.0,sqrt,14.0,2.0
0.26815,ok,85.0,260.0,250.0,30.0,sqrt,4.0,4.0
0.2601,ok,60.0,380.0,400.0,30.0,sqrt,6.0,3.0
0.2527,ok,55.0,320.0,350.0,30.0,sqrt,8.0,3.0
0.26855,ok,80.0,360.0,400.0,30.0,sqrt,10.0,2.0
0.27275,ok,75.0,340.0,350.0,30.0,sqrt,12.0,1.0
0.2684,ok,70.0,400.0,400.0,30.0,sqrt,2.0,3.0
0.26405,ok,60.0,380.0,300.0,30.0,sqrt,6.0,4.0
0.2759,ok,50.0,380.0,350.0,30.0,sqrt,2.0,6.0
0.26945,ok,45.0,320.0,350.0,30.0,sqrt,6.0,5.0
0.26665,ok,55.0,400.0,400.0,30.0,sqrt,4.0,3.0
0.2745,ok,40.0,340.0,350.0,30.0,sqrt,8.0,5.0
0.26025,ok,55.0,320.0,300.0,30.0,sqrt,6.0,3.0
0.2759,ok,60.0,380.0,450.0,30.0,sqrt,12.0,6.0
0.2645,ok,65.0,340.0,400.0,30.0,sqrt,10.0,4.0
0.26599999999999996,ok,55.0,360.0,500.0,30.0,sqrt,4.0,1.0
0.26599999999999996,ok,60.0,320.0,300.0,30.0,sqrt,8.0,2.0
0.26225,ok,35.0,320.0,300.0,30.0,sqrt,6.0,3.0
0.26965,ok,50.0,280.0,300.0,30.0,sqrt,16.0,5.0
0.2732,ok,45.0,400.0,250.0,30.0,sqrt,12.0,8.0
0.26345,ok,50.0,360.0,350.0,30.0,sqrt,6.0,4.0
0.2679,ok,40.0,320.0,300.0,30.0,sqrt,14.0,3.0
0.27149999999999996,ok,55.0,380.0,250.0,30.0,sqrt,2.0,7.0
0.28025,ok,60.0,300.0,400.0,30.0,sqrt,10.0,6.0
0.27485,ok,45.0,280.0,250.0,20.0,sqrt,8.0,9.0
0.2839,ok,50.0,340.0,350.0,30.0,sqrt,18.0,14.0
0.27045,ok,55.0,260.0,300.0,30.0,sqrt,2.0,5.0
0.2704,ok,40.0,380.0,300.0,10.0,sqrt,12.0,3.0
0.27525,ok,70.0,400.0,400.0,30.0,sqrt,16.0,7.0
1000000.0,ok,60.0,320.0,350.0,20.0,,6.0,1.0
0.2681,ok,35.0,360.0,250.0,30.0,0.5,20.0,2.0
0.2778,ok,65.0,300.0,450.0,30.0,sqrt,8.0,6.0
0.26549999999999996,ok,55.0,340.0,350.0,30.0,sqrt,10.0,4.0
0.2737,ok,30.0,360.0,300.0,10.0,auto,4.0,8.0
0.26985,ok,45.0,400.0,400.0,30.0,sqrt,14.0,3.0
0.278,ok,50.0,380.0,450.0,20.0,sqrt,36.0,2.0
1000000.0,ok,60.0,240.0,350.0,30.0,,38.0,12.0
0.26775000000000004,ok,45.0,260.0,300.0,30.0,sqrt,12.0,4.0
0.2709,ok,65.0,220.0,500.0,10.0,0.5,2.0,10.0
0.28205,ok,70.0,280.0,400.0,30.0,sqrt,50.0,16.0
0.27415,ok,55.0,320.0,250.0,30.0,sqrt,8.0,5.0
0.2757,ok,40.0,340.0,350.0,20.0,auto,48.0,1.0
0.264,ok,35.0,200.0,300.0,30.0,sqrt,6.0,4.0
0.27685,ok,65.0,380.0,400.0,30.0,sqrt,10.0,6.0
1000000.0,ok,55.0,300.0,250.0,15.0,,14.0,11.0
0.28565,ok,50.0,60.0,450.0,10.0,0.5,26.0,7.0
0.2663,ok,70.0,400.0,300.0,30.0,sqrt,4.0,3.0
0.27465,ok,60.0,280.0,350.0,,sqrt,40.0,1.0
0.27554999999999996,ok,50.0,360.0,400.0,15.0,auto,2.0,5.0
0.27735,ok,25.0,320.0,250.0,30.0,sqrt,18.0,9.0
0.26194999999999996,ok,65.0,220.0,350.0,20.0,sqrt,6.0,2.0
1000000.0,ok,40.0,80.0,350.0,30.0,,20.0,1.0
0.2732,ok,80.0,340.0,300.0,15.0,sqrt,16.0,4.0
0.2836,ok,75.0,160.0,450.0,30.0,0.5,10.0,8.0
0.268,ok,30.0,300.0,400.0,10.0,sqrt,4.0,3.0
1000000.0,ok,45.0,0.0,300.0,,sqrt,14.0,6.0
0.2687,ok,55.0,240.0,250.0,30.0,auto,8.0,20.0
0.27285000000000004,ok,60.0,360.0,500.0,15.0,sqrt,12.0,11.0
0.28175,ok,65.0,260.0,350.0,30.0,sqrt,6.0,13.0
1000000.0,ok,70.0,100.0,400.0,30.0,,24.0,17.0
0.2757,ok,50.0,180.0,350.0,20.0,sqrt,2.0,15.0
0.2778,ok,75.0,380.0,200.0,15.0,0.5,4.0,5.0
0.26280000000000003,ok,60.0,320.0,300.0,30.0,sqrt,10.0,2.0
0.2718,ok,45.0,340.0,250.0,10.0,sqrt,8.0,7.0
0.27845000000000003,ok,55.0,200.0,350.0,,sqrt,16.0,2.0
0.2826,ok,40.0,40.0,450.0,15.0,auto,22.0,19.0
0.2826,ok,70.0,140.0,300.0,30.0,sqrt,14.0,4.0
0.26235,ok,60.0,120.0,400.0,30.0,sqrt,18.0,3.0
1000000.0,ok,65.0,400.0,250.0,20.0,,2.0,5.0
0.2634,ok,50.0,260.0,200.0,15.0,0.5,10.0,1.0
0.27015,ok,80.0,280.0,500.0,30.0,sqrt,32.0,3.0
0.27305,ok,55.0,220.0,300.0,30.0,sqrt,22.0,6.0
0.26975,ok,65.0,300.0,450.0,10.0,auto,8.0,4.0
0.27105,ok,45.0,20.0,350.0,,sqrt,12.0,2.0
0.2621,ok,35.0,240.0,400.0,30.0,sqrt,4.0,3.0
0.27585,ok,70.0,380.0,300.0,15.0,sqrt,6.0,5.0
0.2759,ok,75.0,340.0,350.0,30.0,0.5,6.0,8.0
1000000.0,ok,60.0,60.0,400.0,25.0,,12.0,6.0
0.2613,ok,25.0,360.0,250.0,20.0,sqrt,8.0,1.0
0.2747,ok,45.0,320.0,450.0,30.0,sqrt,2.0,10.0
0.2759,ok,55.0,120.0,350.0,15.0,auto,28.0,9.0
0.27249999999999996,ok,50.0,80.0,300.0,30.0,sqrt,16.0,7.0
0.27355,ok,40.0,280.0,200.0,10.0,sqrt,44.0,4.0
0.27775,ok,60.0,400.0,400.0,,sqrt,40.0,18.0
1000000.0,ok,80.0,160.0,350.0,30.0,,4.0,2.0
0.2758,ok,30.0,300.0,250.0,15.0,sqrt,20.0,1.0
0.26940000000000003,ok,65.0,360.0,300.0,25.0,0.5,10.0,3.0
0.26475,ok,35.0,260.0,500.0,30.0,sqrt,6.0,5.0
0.2757,ok,55.0,380.0,450.0,20.0,sqrt,18.0,7.0
0.27095,ok,75.0,180.0,300.0,30.0,auto,14.0,2.0
0.2657,ok,70.0,100.0,400.0,15.0,sqrt,4.0,4.0
0.26425,ok,50.0,320.0,350.0,30.0,sqrt,8.0,1.0
1000000.0,ok,15.0,240.0,300.0,10.0,,10.0,6.0
0.26685,ok,45.0,340.0,350.0,,sqrt,2.0,3.0
0.2757,ok,40.0,400.0,250.0,30.0,0.5,4.0,6.0
0.2621,ok,60.0,360.0,400.0,15.0,sqrt,12.0,4.0
0.27154999999999996,ok,65.0,140.0,200.0,25.0,sqrt,24.0,5.0
0.26539999999999997,ok,70.0,340.0,300.0,30.0,auto,6.0,2.0
0.26345,ok,55.0,300.0,450.0,20.0,sqrt,10.0,1.0
0.2778,ok,85.0,40.0,250.0,30.0,sqrt,16.0,9.0
1000000.0,ok,60.0,200.0,350.0,15.0,,14.0,8.0
0.27599999999999997,ok,20.0,320.0,400.0,30.0,sqrt,2.0,5.0
0.2702,ok,50.0,220.0,500.0,10.0,0.5,8.0,7.0
1000000.0,ok,75.0,380.0,300.0,,sqrt,12.0,14.0
0.2724,ok,80.0,180.0,350.0,30.0,sqrt,20.0,3.0
0.27875,ok,65.0,280.0,350.0,15.0,auto,30.0,2.0
0.27435000000000004,ok,55.0,400.0,300.0,25.0,sqrt,18.0,4.0
0.26430000000000003,ok,30.0,140.0,400.0,30.0,sqrt,6.0,3.0
1000000.0,ok,45.0,80.0,250.0,20.0,,2.0,1.0
0.2865,ok,70.0,360.0,450.0,30.0,sqrt,4.0,12.0
0.2778,ok,50.0,60.0,250.0,15.0,0.5,46.0,3.0
0.28055,ok,35.0,160.0,350.0,30.0,sqrt,8.0,6.0
0.27625,ok,60.0,260.0,300.0,10.0,sqrt,26.0,11.0
0.267,ok,55.0,300.0,200.0,,auto,14.0,4.0
1000000.0,ok,10.0,360.0,250.0,20.0,sqrt,8.0,1.0
0.26785000000000003,ok,65.0,380.0,200.0,20.0,sqrt,8.0,2.0
1000000.0,ok,15.0,340.0,250.0,20.0,sqrt,6.0,1.0
0.2684,ok,50.0,360.0,250.0,20.0,sqrt,10.0,1.0
1000000.0,ok,20.0,340.0,200.0,20.0,sqrt,6.0,3.0
0.2658,ok,25.0,320.0,300.0,20.0,sqrt,12.0,2.0
1000000.0,ok,10.0,380.0,250.0,20.0,sqrt,10.0,2.0
0.26585,ok,25.0,380.0,300.0,20.0,sqrt,12.0,4.0
0.25965,ok,60.0,340.0,300.0,20.0,sqrt,4.0,2.0
1000000.0,ok,20.0,400.0,250.0,20.0,sqrt,2.0,3.0
0.2686,ok,40.0,360.0,250.0,20.0,sqrt,8.0,1.0
0.2672,ok,45.0,320.0,300.0,20.0,sqrt,6.0,5.0
0.27025,ok,55.0,400.0,200.0,20.0,sqrt,10.0,4.0
0.2608,ok,60.0,280.0,350.0,20.0,sqrt,4.0,3.0
0.26890000000000003,ok,65.0,320.0,350.0,20.0,sqrt,4.0,2.0
0.27055,ok,60.0,300.0,300.0,30.0,sqrt,2.0,5.0
0.2676,ok,70.0,300.0,350.0,15.0,sqrt,4.0,2.0
0.26215,ok,50.0,340.0,300.0,30.0,sqrt,2.0,4.0
1000000.0,ok,60.0,280.0,400.0,25.0,,4.0,3.0
1000000.0,ok,75.0,0.0,350.0,30.0,sqrt,6.0,5.0
0.268,ok,65.0,320.0,300.0,15.0,sqrt,8.0,2.0
0.26830000000000004,ok,55.0,340.0,350.0,20.0,0.5,2.0,3.0
0.26675,ok,65.0,380.0,400.0,30.0,sqrt,4.0,1.0
0.2805,ok,70.0,240.0,300.0,30.0,auto,10.0,6.0
0.2616,ok,50.0,260.0,350.0,10.0,sqrt,6.0,4.0
0.2717,ok,60.0,120.0,300.0,,sqrt,16.0,5.0
0.2742,ok,55.0,360.0,400.0,15.0,sqrt,14.0,4.0
1000000.0,ok,45.0,320.0,350.0,20.0,,8.0,2.0
0.2751,ok,70.0,280.0,300.0,30.0,sqrt,6.0,1.0
0.27299999999999996,ok,65.0,300.0,400.0,25.0,0.5,12.0,3.0
0.26835,ok,55.0,360.0,350.0,30.0,log2,10.0,7.0
0.28175,ok,80.0,340.0,350.0,15.0,sqrt,2.0,13.0
0.26699999999999996,ok,60.0,300.0,300.0,30.0,sqrt,4.0,2.0
0.2736,ok,75.0,100.0,400.0,20.0,auto,2.0,5.0
0.2816,ok,50.0,400.0,250.0,10.0,sqrt,6.0,15.0
0.28205,ok,40.0,340.0,300.0,30.0,sqrt,36.0,6.0
0.27465,ok,60.0,220.0,350.0,,sqrt,12.0,4.0
1000000.0,ok,75.0,380.0,450.0,15.0,,8.0,3.0
0.2773,ok,65.0,200.0,350.0,30.0,log2,34.0,1.0
0.2773,ok,55.0,400.0,300.0,25.0,0.5,4.0,2.0
0.27135,ok,45.0,360.0,250.0,20.0,sqrt,10.0,8.0
0.2769,ok,70.0,280.0,400.0,30.0,sqrt,14.0,4.0
0.26045,ok,50.0,320.0,300.0,15.0,sqrt,6.0,3.0
0.26725,ok,55.0,260.0,400.0,30.0,auto,2.0,5.0
0.26725,ok,60.0,240.0,350.0,20.0,sqrt,4.0,1.0
0.27249999999999996,ok,65.0,340.0,300.0,10.0,sqrt,16.0,2.0
0.2767,ok,70.0,380.0,250.0,30.0,sqrt,48.0,6.0
1000000.0,ok,50.0,300.0,400.0,,,8.0,3.0
0.28215,ok,35.0,80.0,350.0,15.0,log2,12.0,7.0
0.27604999999999996,ok,45.0,320.0,300.0,30.0,sqrt,42.0,4.0
0.27235,ok,85.0,380.0,450.0,25.0,0.5,8.0,5.0
0.26675,ok,70.0,360.0,250.0,20.0,sqrt,10.0,3.0
0.2767,ok,80.0,260.0,350.0,30.0,sqrt,6.0,1.0
0.26975,ok,60.0,280.0,300.0,15.0,auto,18.0,4.0
0.26165000000000005,ok,55.0,340.0,450.0,30.0,sqrt,2.0,2.0
0.26475,ok,65.0,320.0,250.0,20.0,sqrt,6.0,2.0
0.2806,ok,40.0,20.0,200.0,10.0,sqrt,4.0,6.0
1000000.0,ok,50.0,400.0,350.0,30.0,,28.0,3.0
0.2842,ok,75.0,180.0,400.0,,sqrt,4.0,16.0
0.2767,ok,65.0,300.0,500.0,15.0,log2,14.0,1.0
0.27135,ok,55.0,340.0,300.0,30.0,0.5,12.0,5.0
0.26195,ok,60.0,160.0,350.0,25.0,sqrt,10.0,4.0
0.2735,ok,90.0,360.0,250.0,20.0,sqrt,8.0,8.0
0.26665,ok,45.0,140.0,400.0,30.0,auto,2.0,3.0
0.27665,ok,50.0,220.0,300.0,15.0,sqrt,22.0,1.0
0.27695,ok,55.0,380.0,350.0,30.0,sqrt,12.0,10.0
0.27815,ok,70.0,280.0,300.0,20.0,sqrt,6.0,7.0
1000000.0,ok,75.0,400.0,350.0,10.0,,14.0,4.0
0.2795,ok,85.0,100.0,250.0,30.0,sqrt,8.0,9.0
0.28285000000000005,ok,65.0,200.0,400.0,,log2,32.0,2.0
0.27615,ok,60.0,60.0,300.0,15.0,0.5,2.0,6.0
0.2801,ok,40.0,360.0,450.0,30.0,sqrt,30.0,5.0
0.2802,ok,60.0,240.0,300.0,25.0,sqrt,20.0,4.0
0.26635,ok,45.0,260.0,350.0,20.0,auto,16.0,2.0
0.2627,ok,80.0,320.0,250.0,30.0,sqrt,4.0,1.0
0.27335,ok,55.0,300.0,200.0,15.0,sqrt,10.0,19.0
0.25939999999999996,ok,50.0,300.0,400.0,30.0,sqrt,6.0,3.0
1000000.0,ok,75.0,120.0,350.0,20.0,,8.0,5.0
0.2804,ok,60.0,340.0,300.0,10.0,sqrt,4.0,6.0
0.2727,ok,70.0,160.0,350.0,30.0,0.5,12.0,2.0
0.2756,ok,35.0,320.0,400.0,,log2,10.0,1.0
0.2624,ok,50.0,380.0,250.0,15.0,sqrt,2.0,3.0
0.27875,ok,40.0,300.0,450.0,30.0,sqrt,6.0,18.0
0.2742,ok,30.0,340.0,450.0,30.0,sqrt,16.0,3.0
0.27280000000000004,ok,45.0,320.0,500.0,30.0,sqrt,24.0,7.0
0.26725000000000004,ok,35.0,280.0,450.0,30.0,auto,6.0,4.0
0.2754,ok,40.0,300.0,500.0,30.0,sqrt,14.0,5.0
0.26430000000000003,ok,50.0,360.0,400.0,30.0,sqrt,8.0,1.0
0.2727,ok,45.0,280.0,400.0,30.0,log2,44.0,17.0
1000000.0,ok,50.0,320.0,500.0,30.0,,4.0,6.0
0.2746,ok,55.0,260.0,450.0,30.0,sqrt,18.0,2.0
0.2772,ok,40.0,240.0,400.0,30.0,0.5,2.0,12.0
0.26335000000000003,ok,45.0,300.0,450.0,30.0,sqrt,10.0,4.0
0.26855,ok,55.0,340.0,400.0,30.0,sqrt,12.0,8.0
0.26435000000000003,ok,30.0,400.0,400.0,30.0,auto,6.0,2.0
0.27785,ok,50.0,360.0,450.0,30.0,sqrt,38.0,3.0
0.2606,ok,45.0,280.0,400.0,30.0,sqrt,4.0,3.0
0.28185,ok,35.0,340.0,450.0,30.0,sqrt,8.0,5.0
1000000.0,ok,55.0,380.0,400.0,30.0,,14.0,1.0
0.2682,ok,40.0,320.0,500.0,30.0,log2,2.0,5.0
0.26575,ok,60.0,300.0,400.0,25.0,sqrt,10.0,4.0
0.27935,ok,50.0,360.0,350.0,20.0,0.5,22.0,3.0
0.27745000000000003,ok,45.0,260.0,450.0,30.0,sqrt,12.0,7.0
0.2637,ok,65.0,400.0,350.0,30.0,sqrt,6.0,2.0
0.2668,ok,55.0,340.0,500.0,20.0,auto,8.0,1.0
0.26955,ok,35.0,320.0,400.0,30.0,sqrt,4.0,4.0
0.2641,ok,60.0,380.0,350.0,10.0,sqrt,2.0,2.0
0.27695,ok,50.0,360.0,400.0,,sqrt,10.0,9.0
1000000.0,ok,55.0,280.0,450.0,30.0,,34.0,6.0
0.2737,ok,65.0,320.0,400.0,30.0,log2,4.0,1.0
0.28140000000000004,ok,45.0,300.0,350.0,20.0,sqrt,16.0,15.0
0.26855,ok,50.0,340.0,350.0,25.0,0.5,8.0,3.0
0.28,ok,30.0,380.0,500.0,30.0,sqrt,20.0,4.0
0.2787,ok,60.0,260.0,350.0,30.0,sqrt,6.0,5.0
0.28025,ok,40.0,360.0,450.0,20.0,auto,2.0,6.0
0.275,ok,65.0,400.0,400.0,30.0,sqrt,10.0,8.0
0.28025,ok,55.0,340.0,400.0,10.0,sqrt,12.0,20.0
0.2648,ok,70.0,320.0,350.0,,sqrt,6.0,3.0
1000000.0,ok,60.0,300.0,300.0,30.0,,18.0,7.0
0.2794,ok,40.0,380.0,400.0,25.0,sqrt,16.0,13.0
0.27045,ok,45.0,280.0,350.0,20.0,log2,14.0,1.0
0.2705,ok,50.0,360.0,450.0,30.0,0.5,8.0,2.0
